date,account_value,unrealized_pnl,total_value,open_positions,trades_entered_today,returns,cummax,drawdown
2018-01-26 12:00:00,150160.8621480059,0.0,150160.8621480059,1,1,0.00038096370081341924,150160.8621480059,0.0
2018-01-29 12:00:00,150159.5621480059,-39.408642502827085,150120.15350550308,2,1,-0.00027110021826248776,150160.8621480059,-0.0002711002182625036
2018-01-30 12:00:00,150158.26214800592,-107.22333175928547,150051.03881624664,3,1,-0.0004603958072418868,150160.8621480059,-0.0007313712121005658
2018-01-31 12:00:00,150156.96214800593,-79.13178619231944,150077.8303618136,4,1,0.0001785495507282686,150160.8621480059,-0.0005529522473735909
2018-02-01 12:00:00,150081.39552174613,-14.499187834193794,150066.89633391195,4,1,-7.285571676562963e-05,150160.8621480059,-0.0006257676784069436
2018-02-02 12:00:00,150080.09552174615,-351.1002499384003,149728.99527180774,5,1,-0.0022516695577707857,150160.8621480059,-0.0028760282141460027
2018-02-05 12:00:00,150080.09552174615,-625.2602444128277,149454.83527733333,5,0,-0.0018310414357400884,150160.8621480059,-0.00470180352305561
2018-02-06 12:00:00,150078.79552174616,-541.3125510981499,149537.482970648,6,1,0.000552994442510446,150160.8621480059,-0.004151409151763207
2018-02-07 12:00:00,150077.49552174617,-619.2618048262718,149458.2337169199,7,1,-0.0005299624693004823,150160.8621480059,-0.004679171530018567
2018-02-08 12:00:00,148848.8312002342,-103.36422164029528,148745.4669785939,2,0,-0.004769002821724766,150160.8621480059,-0.009425859369513389
2018-02-09 12:00:00,148847.53120023423,-58.927899251280195,148788.60330098294,3,1,0.00029000092080289086,150160.8621480059,-0.009138591956607092
2018-02-12 12:00:00,148846.23120023424,-11.50170033167175,148834.72949990258,4,1,0.0003100116399796793,150160.8621480059,-0.008831413386506906
2018-02-13 12:00:00,148844.93120023425,-1.77946729707954,148843.15173293717,5,1,5.6587821020581686e-05,150160.8621480059,-0.00877532531592635
2018-02-14 12:00:00,148891.42969861382,22.891618961242017,148914.32131757506,3,1,0.00047815155624753025,150160.8621480059,-0.00830136969513524
2018-02-15 12:00:00,148921.2545986218,14.784775970639375,148936.03937459245,2,1,0.0001458426350484654,150160.8621480059,-0.00815673775371772
2018-02-16 12:00:00,148919.9545986218,13.873283146398252,148933.8278817682,3,1,-1.4848607721384965e-05,150160.8621480059,-0.008171465245239923
2018-02-20 12:00:00,148918.65459862183,-16.73079865848419,148901.92379996335,4,1,-0.00021421648968944496,150160.8621480059,-0.008383931272328967
2018-02-21 12:00:00,148917.35459862184,-40.443170096428524,148876.9114285254,5,1,-0.0001679788333127652,150160.8621480059,-0.008550501782648033
2018-02-22 12:00:00,148907.03792501494,5.669077759757357,148912.7070027747,3,1,0.0002404373781388358,150160.8621480059,-0.008312120264739523
2018-02-23 12:00:00,148981.4443516156,0.0,148981.4443516156,1,1,0.00046159491842168165,150160.8621480059,-0.007854362178793392
2018-02-26 12:00:00,148980.1443516156,18.336973279461116,148998.48132489505,2,1,0.00011435634386280924,150160.8621480059,-0.007740904031072637
2018-02-27 12:00:00,148978.8443516156,-46.69260293091961,148932.1517486847,3,1,-0.00044516947837691667,150160.8621480059,-0.008182627495239845
2018-02-28 12:00:00,148977.54435161562,-119.82929634818362,148857.71505526744,4,1,-0.0004998027124650806,150160.8621480059,-0.00867834050828774
2018-03-01 12:00:00,148904.4640127975,-207.56776431436788,148696.89624848316,4,1,-0.001080352514645111,150160.8621480059,-0.00974931735594179
2018-03-02 12:00:00,148903.16401279753,-138.6322392711521,148764.53177352637,5,1,0.0004548549885681208,150160.8621480059,-0.009298896893008213
2018-03-05 12:00:00,148924.19544058904,-37.440770790372184,148886.75466979868,5,1,0.0008215862666671736,150160.8621480059,-0.00848495047232339
2018-03-06 12:00:00,148922.89544058905,-3.787391601517764,148919.10804898755,6,1,0.00021730193032021283,150160.8621480059,-0.008269492338119465
2018-03-07 12:00:00,148948.0776557657,-15.646502822831987,148932.43115294285,6,1,8.946537573217839e-05,150160.8621480059,-0.008180766795626411
2018-03-08 12:00:00,148965.54104530925,42.341586720632904,149007.88263202988,4,1,0.0005066155067967593,150160.8621480059,-0.007678295792145743
2018-03-09 12:00:00,149106.82847180514,0.0,149106.82847180514,1,1,0.000664030909153901,150160.8621480059,-0.0070193635087273465
2018-03-12 12:00:00,149105.52847180516,-5.946158341699737,149099.58231346344,2,1,-4.859709254079192e-05,150160.8621480059,-0.007067619480610089
2018-03-13 12:00:00,149104.22847180517,-35.04787729785731,149069.1805945073,3,1,-0.00020390210679610554,150160.8621480059,-0.007270080484904017
2018-03-14 12:00:00,149102.92847180518,-76.64885507267925,149026.2796167325,4,1,-0.00028779240352516666,150160.8621480059,-0.00755578061449257
2018-03-15 12:00:00,149068.61939158768,-37.0838163459859,149031.5355752417,4,1,3.526866887315627e-05,150160.8621480059,-0.007520778427944025
2018-03-16 12:00:00,149067.3193915877,-11.66327450317521,149055.65611708452,5,1,0.00016184857620715754,150160.8621480059,-0.007360147079017335
2018-03-19 12:00:00,149066.0193915877,-206.7348452992931,148859.2845462884,6,1,-0.0013174379014633253,150160.8621480059,-0.00866788844375837
2018-03-20 12:00:00,149064.7193915877,-158.34935212400552,148906.3700394637,7,1,0.00031630874297716716,150160.8621480059,-0.00835432142967914
2018-03-21 12:00:00,149063.41939158773,-163.0849496261272,148900.3344419616,8,1,-4.0532836174222986e-05,150160.8621480059,-0.008394515641511512
2018-03-22 12:00:00,148492.71032312367,-166.55822090344964,148326.15210222022,4,1,-0.0038561521160664913,150160.8621480059,-0.012218297228323665
2018-03-23 12:00:00,148491.41032312368,-353.07083762180076,148138.33948550187,5,1,-0.001266213773205127,150160.8621480059,-0.01346904002529318
2018-03-26 12:00:00,148508.93699434114,-99.81917602259368,148409.11781831854,5,1,0.0018278747673095008,150160.8621480059,-0.011665784976385847
2018-03-27 12:00:00,148507.63699434116,-265.53592299168355,148242.10107134946,6,1,-0.0011253806331059657,150160.8621480059,-0.01277803716100942
2018-03-28 12:00:00,148506.33699434117,-307.50193898171864,148198.83505535944,7,1,-0.00029186051517982037,150160.8621480059,-0.01306616827168046
2018-03-29 12:00:00,148377.533891069,23.804191023361533,148401.33808209238,4,1,0.0013664279254104184,150160.8621480059,-0.011717594323474535
2018-04-02 12:00:00,148376.23389106902,-127.02948000888642,148249.20441106014,5,1,-0.001025150264804764,150160.8621480059,-0.012730732293355697
